epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc
38,0.4133017437798636,0.40449806654228354,0.8428571428571429,0.8867924528301887,0.9295889665184648,0.9544159544159544
39,0.408344280010178,0.3872151757186314,0.8523809523809524,0.8679245283018868,0.9296797023863532,0.9558404558404558
40,0.40813590827442353,0.3837141141576587,0.861904761904762,0.8679245283018868,0.9389347609109882,0.9643874643874644
41,0.42290439109007516,0.383821409828258,0.8523809523809524,0.8867924528301887,0.9162507939388441,0.962962962962963
42,0.38899930885859896,0.3987764924202325,0.8761904761904762,0.8301886792452831,0.954178386716269,0.9658119658119658
43,0.41345832007271904,0.38834393867906536,0.8333333333333334,0.8867924528301887,0.916250793938844,0.9601139601139601
44,0.3889619842881248,0.40338459273554245,0.8714285714285714,0.8679245283018868,0.9449233281916342,0.9572649572649572
45,0.4252510661170596,0.3923536184823738,0.8476190476190476,0.8679245283018868,0.9091733962435351,0.9572649572649572
46,0.39177146752675374,0.4072990619911338,0.8714285714285714,0.8301886792452831,0.9408402141366482,0.9515669515669515
47,0.430230568704151,0.38743579781280374,0.8142857142857143,0.8490566037735849,0.9089919245077578,0.9615384615384615
48,0.4127088336717515,0.37614703347098155,0.861904761904762,0.8867924528301887,0.9265946828781417,0.9643874643874645
49,0.3903252419971284,0.3702457811472551,0.8714285714285714,0.8679245283018868,0.9482805553035115,0.9572649572649572
50,0.40149451834814887,0.384086585269784,0.8761904761904762,0.8867924528301887,0.9289538154432448,0.962962962962963
51,0.4217117655844915,0.39229373774438536,0.8428571428571429,0.8490566037735849,0.9117140005444151,0.9515669515669516
52,0.426238047792798,0.3765024497823895,0.8333333333333334,0.8679245283018868,0.9075401506215407,0.9615384615384616
