epoch,g_total,g_adv,g_recon,g_fm,g_tv,g_lap,g_ms,g_stats,g_texstats,d_loss,val_l1,val_edge,val_lap,val_stats,val_texstats,val_ssim,val_score
117,7.916142,0.344869,4.738105,0.180740,0.126745,0.203653,10.517416,0.112423,0.052811,1.666474,0.200772,0.361812,0.206780,0.211726,0.075555,0.171039,1.287769
118,7.843898,0.327266,4.722049,0.180881,0.125910,0.203069,10.326030,0.109392,0.048953,1.663761,0.201106,0.355783,0.202944,0.218062,0.074832,0.134802,1.325181
119,7.894552,0.338495,4.705249,0.180898,0.126623,0.203638,10.636271,0.113176,0.051415,1.655930,0.195774,0.352008,0.203353,0.215605,0.076113,0.128317,1.325221
120,7.877697,0.366391,4.655484,0.178965,0.125889,0.203165,10.773443,0.107445,0.050930,1.638670,0.201118,0.353147,0.203127,0.219534,0.059618,0.146918,1.305011
121,7.861315,0.317755,4.644437,0.178592,0.125592,0.202897,11.114887,0.103801,0.050058,1.657402,0.198986,0.363275,0.207121,0.210657,0.076270,0.138503,1.318716
122,7.811310,0.322217,4.655742,0.177774,0.126527,0.203598,10.740144,0.096363,0.051390,1.649988,0.196538,0.366939,0.209566,0.207156,0.077063,0.146119,1.308534
123,7.812136,0.335217,4.611767,0.176747,0.125700,0.202813,10.968948,0.097253,0.052411,1.639102,0.198830,0.360046,0.205751,0.208935,0.068503,0.149196,1.301852
124,7.751071,0.301562,4.596678,0.177143,0.126567,0.203809,10.865974,0.096292,0.053133,1.659578,0.200911,0.358336,0.204602,0.222656,0.071527,0.119690,1.341402
125,7.765309,0.328740,4.611175,0.177381,0.125937,0.203136,10.708427,0.094932,0.052313,1.637220,0.202538,0.361173,0.205150,0.227027,0.070487,0.145127,1.319836
126,7.815218,0.316780,4.611792,0.176618,0.125613,0.202369,11.145947,0.095290,0.051700,1.666319,0.195501,0.356448,0.203845,0.216946,0.073611,0.150158,1.303308
127,7.849930,0.339440,4.580106,0.176429,0.125898,0.203090,11.421471,0.093739,0.054540,1.642529,0.197268,0.352626,0.204158,0.209377,0.058383,0.144521,1.297933
128,7.736202,0.345074,4.568432,0.176146,0.125553,0.203058,10.751459,0.092027,0.051327,1.618282,0.201765,0.358877,0.204598,0.216704,0.067324,0.137182,1.319572
129,7.746986,0.332375,4.598714,0.175269,0.126592,0.203659,10.763058,0.088548,0.049239,1.658131,0.197875,0.355660,0.204913,0.221330,0.066742,0.126252,1.328095
130,7.719458,0.325524,4.559736,0.176561,0.125440,0.202711,10.827891,0.091370,0.051785,1.615897,0.212031,0.363398,0.206437,0.233801,0.073326,0.121846,1.358243
131,7.671639,0.285990,4.579870,0.176131,0.126280,0.203286,10.636008,0.092273,0.050941,1.650378,0.196679,0.360779,0.206652,0.208550,0.067564,0.152778,1.295740
132,7.776270,0.324977,4.582488,0.176181,0.126063,0.202955,11.082733,0.092110,0.048355,1.634069,0.198320,0.357151,0.206436,0.211901,0.072992,0.134335,1.319784
133,7.734505,0.328743,4.590691,0.176116,0.127528,0.204227,10.743597,0.087887,0.048474,1.641880,0.194718,0.358030,0.206388,0.215562,0.064671,0.128067,1.319852
134,7.734630,0.341045,4.554383,0.174435,0.126293,0.203283,10.961939,0.085824,0.049819,1.631710,0.194623,0.355484,0.203790,0.211708,0.064978,0.155378,1.289658
135,7.804790,0.350477,4.556419,0.175060,0.126583,0.203328,11.335516,0.086503,0.049581,1.633124,0.202894,0.357894,0.203786,0.224068,0.068279,0.138739,1.322996
136,7.755836,0.338107,4.534338,0.173636,0.126693,0.203751,11.293623,0.082158,0.050515,1.625405,0.203237,0.364108,0.207297,0.217307,0.062580,0.136871,1.320583
137,7.755667,0.350552,4.536385,0.175142,0.125269,0.202396,11.154285,0.087868,0.048032,1.613011,0.197580,0.357673,0.206391,0.206942,0.069272,0.161187,1.287751
138,7.739784,0.318271,4.541939,0.174672,0.126290,0.203313,11.221925,0.085246,0.050988,1.641415,0.195697,0.361103,0.208371,0.217796,0.069038,0.140307,1.313099
139,7.702832,0.313822,4.557088,0.174471,0.127335,0.204309,10.934220,0.083902,0.047294,1.646587,0.189741,0.353194,0.202848,0.207872,0.061424,0.168498,1.267164
140,7.722164,0.334214,4.532722,0.174380,0.125683,0.202900,11.106880,0.084517,0.047501,1.631070,0.205704,0.362453,0.207312,0.222127,0.071210,0.123040,1.343743
