epoch,g_total,g_adv,g_recon,g_fm,g_tv,g_lap,g_ms,g_stats,g_texstats,d_loss,val_l1,val_edge,val_lap,val_stats,val_texstats,val_ssim,val_score
34,10.971376,1.430442,5.906219,0.247302,0.119588,0.206206,8.756197,0.199849,0.077864,1.227308,0.190938,0.349927,0.229348,0.217175,0.062649,0.137853,1.309573
35,10.698019,1.282470,5.782165,0.235813,0.119834,0.205894,8.872683,0.185206,0.075335,1.383768,0.171632,0.339005,0.207297,0.168711,0.057350,0.198697,1.195459
36,10.889291,1.357539,5.935432,0.245912,0.123396,0.210344,8.627214,0.197211,0.075990,1.236203,0.192926,0.340156,0.201641,0.243336,0.074425,0.126263,1.334854
37,11.159977,1.213438,6.085499,0.247349,0.125067,0.211702,9.445079,0.211164,0.075392,1.286274,0.168300,0.335594,0.202442,0.182690,0.059693,0.186840,1.210581
38,11.613016,1.813315,6.033139,0.259011,0.132498,0.222254,9.041576,0.205364,0.073166,0.921873,0.189174,0.343183,0.244853,0.191176,0.060410,0.134977,1.298651
39,10.809067,1.187074,5.998298,0.241310,0.119183,0.201240,8.783621,0.204223,0.070343,1.388682,0.192899,0.342015,0.194885,0.239979,0.050451,0.187490,1.257584
40,11.292419,1.531240,5.961404,0.252052,0.126004,0.213677,9.280937,0.195954,0.069848,1.431969,0.182745,0.349012,0.229461,0.186181,0.057475,0.116248,1.304502
41,10.603545,0.820919,6.024723,0.235336,0.122373,0.202720,9.257418,0.207458,0.064798,1.537782,0.177306,0.362581,0.208043,0.187944,0.059808,0.233614,1.181593
42,11.271139,1.750940,5.881769,0.256983,0.129566,0.220049,8.695214,0.194047,0.068475,1.004221,0.196679,0.348409,0.203555,0.222044,0.051792,0.192994,1.250688
43,11.235468,1.702994,5.929961,0.251579,0.125888,0.213164,8.599074,0.201852,0.072166,1.182936,0.160328,0.325116,0.190903,0.175255,0.070645,0.250294,1.137036
44,11.026179,1.291738,5.970857,0.242513,0.125079,0.210745,9.212623,0.200763,0.067802,1.316250,0.179152,0.370039,0.243105,0.180705,0.065310,0.220893,1.204621
45,11.163359,1.474804,6.005641,0.237224,0.126247,0.210876,8.961914,0.201285,0.069215,1.308004,0.191724,0.354091,0.219814,0.212066,0.054401,0.147616,1.292157
46,11.062544,1.564575,5.911046,0.240900,0.126450,0.210687,8.656706,0.191759,0.069983,1.242735,0.192568,0.349829,0.209530,0.211071,0.047532,0.177944,1.255367
47,11.236672,1.676992,5.933064,0.242060,0.124698,0.212494,8.763950,0.194123,0.070892,1.316324,0.204592,0.342420,0.257784,0.250477,0.059742,0.094242,1.386794
48,11.019743,1.421027,6.076184,0.236573,0.124736,0.206854,8.438959,0.205930,0.067997,1.410140,0.201922,0.362317,0.213203,0.244505,0.070104,0.093443,1.381410
49,11.434452,1.621664,6.140627,0.244517,0.128460,0.214041,8.846333,0.208304,0.069173,1.202134,0.214252,0.376880,0.309563,0.274283,0.067871,0.171169,1.353497
50,11.676248,1.831317,6.041028,0.247206,0.130875,0.218090,9.242205,0.207510,0.072318,1.236258,0.165182,0.333571,0.216477,0.180342,0.061494,0.229742,1.167100
51,10.970783,1.506812,5.889560,0.238560,0.123420,0.207608,8.655329,0.194275,0.064002,1.269894,0.189230,0.363078,0.234969,0.207053,0.057060,0.131969,1.309219
52,11.765179,2.000175,6.061495,0.245170,0.127355,0.211778,8.980494,0.203252,0.068524,0.944896,0.178806,0.354753,0.197205,0.199655,0.060320,0.231941,1.187108
53,11.491489,1.987293,5.918018,0.243481,0.127575,0.211954,8.654613,0.188261,0.067662,1.088628,0.177963,0.347181,0.192422,0.215609,0.062059,0.144017,1.280709
54,11.450911,1.604041,5.994584,0.246042,0.126294,0.209470,9.470905,0.205880,0.069703,1.114901,0.172547,0.356615,0.217444,0.182844,0.054503,0.221956,1.184017
55,11.329378,1.951397,5.960659,0.247112,0.128241,0.211591,8.049578,0.196238,0.066472,0.957777,0.181932,0.359370,0.222666,0.207738,0.055866,0.200715,1.229485
56,11.393907,1.751708,5.963868,0.240868,0.125632,0.207334,8.960621,0.195427,0.071464,1.285070,0.184693,0.365770,0.234441,0.203816,0.067548,0.185071,1.256097
57,11.290738,1.719858,5.902100,0.239552,0.125212,0.209305,8.921076,0.198485,0.069535,1.041347,0.175318,0.366373,0.199145,0.174418,0.070308,0.209282,1.201673
58,11.384426,1.899315,5.959051,0.241072,0.125366,0.205138,8.474323,0.195954,0.067559,0.922183,0.197006,0.337802,0.221390,0.235883,0.065160,0.227491,1.232805
59,11.625303,1.995244,5.971371,0.246321,0.126533,0.209034,8.864091,0.197148,0.067933,0.955692,0.198763,0.372501,0.228144,0.230240,0.071887,0.168397,1.302266
60,11.115576,1.640511,5.949916,0.236633,0.123877,0.203851,8.484323,0.198018,0.070339,1.277261,0.168701,0.344379,0.203900,0.179750,0.053948,0.203702,1.191391
61,10.886356,1.499231,5.949656,0.232793,0.122146,0.201004,8.238352,0.197588,0.067383,1.261547,0.175392,0.340758,0.196498,0.207951,0.073447,0.129234,1.295095
62,11.367159,1.738157,6.022839,0.241242,0.124790,0.204656,8.700253,0.205071,0.070464,1.017835,0.174753,0.363764,0.213873,0.181641,0.054491,0.182225,1.225848
63,11.470289,2.031099,5.948014,0.244800,0.127676,0.207005,8.319383,0.200413,0.065281,0.788941,0.179392,0.358537,0.204425,0.188695,0.060723,0.188879,1.227768
64,11.409073,2.078310,5.917136,0.241254,0.124686,0.203554,8.111076,0.194833,0.067603,1.018600,0.162645,0.350895,0.205366,0.161408,0.051193,0.208334,1.171513
65,10.956003,1.594872,5.824119,0.232818,0.121539,0.199515,8.618818,0.188799,0.064804,0.963912,0.190444,0.360234,0.200704,0.218403,0.054115,0.180487,1.257919
66,11.122259,1.735021,5.903254,0.230507,0.122747,0.198839,8.439072,0.192819,0.065456,1.167578,0.172527,0.344871,0.191292,0.189165,0.061766,0.244570,1.160671
67,11.440166,1.764783,6.047245,0.233844,0.119771,0.196752,8.865882,0.206170,0.065750,1.063257,0.174832,0.340139,0.202181,0.202143,0.066290,0.186880,1.231188
68,11.015123,1.542508,6.015424,0.229464,0.119218,0.195434,8.334032,0.201879,0.067763,1.161973,0.172911,0.337653,0.204993,0.191352,0.065537,0.227974,1.182534
69,11.098488,1.691799,5.890964,0.229140,0.118703,0.193777,8.597522,0.188929,0.064594,0.987877,0.161160,0.325670,0.194188,0.186109,0.094637,0.243566,1.164041
70,11.510235,2.018867,5.942156,0.239068,0.120668,0.200053,8.547739,0.204676,0.070900,0.934457,0.174528,0.345603,0.200255,0.190478,0.053686,0.167806,1.237753
71,11.433649,1.874390,5.976541,0.233570,0.122174,0.198704,8.727669,0.194231,0.071808,1.202056,0.192212,0.354654,0.218943,0.231761,0.075697,0.181400,1.280331
72,11.219529,1.840009,5.915122,0.234479,0.121132,0.197234,8.348928,0.192990,0.069578,1.067894,0.177018,0.346723,0.191923,0.198061,0.075324,0.212369,1.209741
73,11.330712,2.092719,5.853665,0.233323,0.120026,0.195467,8.127565,0.186588,0.067622,0.999751,0.192105,0.372438,0.204579,0.215822,0.074437,0.244840,1.208162
74,11.133591,1.769025,5.900850,0.228551,0.120715,0.196306,8.401171,0.191414,0.065345,0.971172,0.167954,0.346941,0.199655,0.164366,0.051971,0.258322,1.126772
75,11.647675,2.110872,6.046102,0.237698,0.123390,0.198971,8.385887,0.200788,0.068218,0.831814,0.162296,0.344719,0.200351,0.171073,0.055034,0.242682,1.141546
76,11.492159,2.029457,5.970606,0.231557,0.120381,0.195092,8.474575,0.194109,0.066134,0.844571,0.213894,0.344248,0.194642,0.261300,0.063085,0.185082,1.298945
77,11.138248,1.788995,5.857154,0.226932,0.118695,0.192012,8.541152,0.188358,0.064470,1.106041,0.178355,0.349653,0.203325,0.205236,0.050291,0.151494,1.264809
78,11.053282,1.610386,5.929653,0.224301,0.120621,0.195355,8.601500,0.189923,0.064238,1.136869,0.178393,0.351657,0.203358,0.177652,0.052593,0.132360,1.271822
79,11.203359,1.858474,5.841239,0.226788,0.120845,0.195262,8.583264,0.181998,0.065184,0.882955,0.188295,0.347878,0.197516,0.224168,0.050576,0.176755,1.257512
80,11.071411,1.770059,5.819810,0.220590,0.119342,0.194036,8.530165,0.184263,0.068030,1.058241,0.186373,0.352654,0.200653,0.214248,0.062186,0.164375,1.270946
81,11.062193,1.662992,5.948906,0.223453,0.119298,0.193498,8.387788,0.193859,0.065463,1.053576,0.168065,0.368825,0.205632,0.151617,0.052892,0.188757,1.195835
82,11.588332,2.040305,5.891533,0.228292,0.122309,0.195826,9.071775,0.182361,0.067611,0.820343,0.175252,0.350522,0.199734,0.185829,0.059726,0.207184,1.200867
83,11.281111,1.837045,5.899164,0.224369,0.122380,0.196355,8.712783,0.186952,0.063740,0.954757,0.183791,0.354720,0.200801,0.201308,0.056223,0.167409,1.255984
84,11.337294,1.924427,5.856112,0.225977,0.118335,0.193573,8.741399,0.189502,0.066974,0.962292,0.181096,0.353088,0.204772,0.200418,0.044875,0.174915,1.239677
85,10.959309,1.670662,5.806336,0.220710,0.122037,0.196010,8.561216,0.176738,0.063945,1.038810,0.175472,0.353567,0.201293,0.185280,0.053646,0.186221,1.219324
86,11.002705,1.736929,5.743423,0.223333,0.119701,0.193256,8.693535,0.177986,0.063698,0.955332,0.192892,0.347441,0.199741,0.220801,0.057146,0.177448,1.263757
87,11.090761,1.795725,5.822684,0.225227,0.116271,0.190740,8.502868,0.185397,0.064537,0.943448,0.171456,0.365306,0.206115,0.169611,0.059060,0.235175,1.164670
88,11.012501,1.588975,5.736900,0.218868,0.116272,0.189594,9.273859,0.179125,0.065670,0.905636,0.157689,0.347796,0.193888,0.137594,0.049282,0.301214,1.057635
89,10.945915,1.720904,5.768101,0.219582,0.117099,0.190177,8.514107,0.179297,0.061539,0.906257,0.196575,0.365791,0.207415,0.243373,0.066535,0.173805,1.292525
90,11.086388,1.494694,5.863733,0.219649,0.119987,0.192663,9.367180,0.184433,0.066464,0.995858,0.182901,0.358948,0.197376,0.208348,0.059046,0.252744,1.174840
91,10.956484,1.592563,5.782094,0.217104,0.118524,0.192514,8.900935,0.179803,0.069705,1.067009,0.185999,0.356858,0.199340,0.215317,0.061812,0.143320,1.292424
92,10.956320,1.591943,5.811529,0.216896,0.120338,0.192792,8.827582,0.178270,0.063858,0.990102,0.166905,0.345500,0.198240,0.160851,0.052444,0.206008,1.175969
93,10.917261,1.557714,5.727612,0.216543,0.119938,0.192690,9.106987,0.177281,0.060996,0.989454,0.186934,0.359718,0.200105,0.209792,0.052781,0.150948,1.278684
94,10.991215,1.564944,5.868356,0.217317,0.119279,0.191159,8.860153,0.178717,0.060746,1.035451,0.172646,0.336661,0.188170,0.195047,0.065674,0.213407,1.194880
95,10.968405,1.572399,5.597428,0.215140,0.118648,0.192557,9.719667,0.162102,0.063156,0.847535,0.197484,0.339069,0.189444,0.240204,0.058820,0.134381,1.318267
96,10.428530,1.305985,5.653990,0.213418,0.118978,0.192192,8.614247,0.165268,0.064328,0.969096,0.178414,0.351383,0.201489,0.184674,0.054167,0.210996,1.197123
97,10.557907,1.397669,5.640576,0.215983,0.118505,0.192225,8.788160,0.166010,0.058665,0.946197,0.169384,0.351305,0.199277,0.169213,0.053265,0.204935,1.185428
98,10.598358,1.351003,5.636522,0.213612,0.118993,0.191798,9.114558,0.163564,0.058683,1.006287,0.183711,0.349404,0.197372,0.199599,0.059483,0.176389,1.246152
99,10.615965,1.355619,5.651527,0.212763,0.119389,0.192561,9.102695,0.164601,0.059115,0.886654,0.174170,0.349662,0.198892,0.177842,0.055343,0.208344,1.191880
100,10.582405,1.354616,5.680276,0.214657,0.121698,0.194419,8.848137,0.169083,0.063042,0.977596,0.176143,0.341736,0.199707,0.186447,0.065668,0.179491,1.231442
101,10.716480,1.390089,5.628448,0.214983,0.119708,0.192970,9.363886,0.169102,0.060909,0.931810,0.186250,0.352722,0.202980,0.201834,0.051833,0.171589,1.252232
102,10.608763,1.403344,5.645725,0.210943,0.119275,0.191962,8.969178,0.159886,0.058890,0.890506,0.180241,0.346490,0.200644,0.188410,0.062938,0.170862,1.244709
103,10.541438,1.297355,5.572800,0.213392,0.118126,0.190864,9.327600,0.160034,0.061049,0.903955,0.212068,0.356250,0.193131,0.255335,0.072753,0.164393,1.321971
104,10.238945,1.006767,5.507647,0.204991,0.117637,0.190465,9.569569,0.152642,0.063163,1.105704,0.197347,0.342732,0.196804,0.240894,0.073858,0.175830,1.287575
105,10.322781,1.092036,5.504070,0.208216,0.118208,0.190964,9.580154,0.151381,0.057787,0.986885,0.170181,0.352263,0.202517,0.167523,0.051313,0.198131,1.191994
106,10.371076,1.051745,5.572568,0.204797,0.122023,0.194188,9.650878,0.149205,0.058392,1.122024,0.173906,0.343588,0.195562,0.191417,0.058864,0.223294,1.183566
107,10.350793,1.044666,5.577431,0.207128,0.120910,0.192951,9.565443,0.153724,0.059621,1.057898,0.186927,0.362601,0.197899,0.210446,0.074679,0.210124,1.231905
108,10.279654,1.172522,5.500872,0.206486,0.120315,0.192824,9.158007,0.149303,0.065581,1.012409,0.179787,0.341917,0.193604,0.208213,0.053734,0.208102,1.209483
109,10.359502,1.061999,5.593531,0.207837,0.119620,0.191969,9.456318,0.162122,0.059128,1.067016,0.180799,0.357307,0.200668,0.190479,0.068602,0.185179,1.237053
110,10.107406,0.955204,5.420835,0.203169,0.120516,0.193000,9.635946,0.142287,0.059685,1.137337,0.206971,0.335653,0.190596,0.262972,0.074878,0.153047,1.328941
111,10.065004,0.916413,5.515776,0.204416,0.119864,0.192691,9.263578,0.150775,0.062263,1.127568,0.181995,0.356755,0.200118,0.204257,0.085531,0.132354,1.307054
112,9.982544,0.858537,5.452572,0.202410,0.119237,0.191785,9.408475,0.149522,0.063316,1.172475,0.198609,0.357820,0.199834,0.237260,0.068698,0.147367,1.316027
113,9.826373,0.753480,5.437311,0.200747,0.120319,0.192465,9.321302,0.143590,0.061344,1.183022,0.176394,0.346391,0.195889,0.194873,0.052907,0.155202,1.253173
114,9.941189,0.775185,5.404696,0.201654,0.119274,0.191310,9.748199,0.141814,0.061587,1.139191,0.182916,0.355845,0.198395,0.206645,0.066919,0.179250,1.251492
115,9.789171,0.640007,5.409275,0.198788,0.118620,0.190584,9.700443,0.140894,0.061061,1.284507,0.194497,0.348316,0.194644,0.227212,0.064738,0.124359,1.324869
116,9.621731,0.605388,5.331726,0.197964,0.120230,0.191912,9.542846,0.131977,0.061718,1.266154,0.190242,0.352482,0.195657,0.217457,0.061958,0.164021,1.275519
117,9.895541,0.775643,5.411197,0.201087,0.118892,0.191402,9.566973,0.143582,0.062213,1.118901,0.178475,0.348604,0.195583,0.202829,0.067325,0.171763,1.250933
118,9.839789,0.756483,5.353160,0.200168,0.119519,0.191892,9.664843,0.137198,0.061806,1.157822,0.183055,0.347161,0.199183,0.217343,0.063496,0.161432,1.271526
119,9.522881,0.507366,5.333071,0.196132,0.118774,0.191735,9.551394,0.133385,0.058807,1.299151,0.170523,0.347358,0.198976,0.179669,0.064018,0.181924,1.219942
120,9.640270,0.451816,5.348979,0.195162,0.120148,0.193119,10.073323,0.132813,0.058925,1.353840,0.194909,0.355164,0.202940,0.230806,0.064943,0.140322,1.314285
121,9.430392,0.494575,5.346504,0.196197,0.121159,0.193685,9.239674,0.131076,0.058114,1.327248,0.183477,0.349508,0.195557,0.213481,0.067838,0.147993,1.285469
122,9.520718,0.525929,5.412246,0.198260,0.118774,0.191892,9.165529,0.145105,0.058346,1.267280,0.183536,0.353910,0.200329,0.196093,0.068129,0.117700,1.309129
123,9.442993,0.453353,5.352706,0.195638,0.121307,0.193638,9.407908,0.130144,0.057161,1.321581,0.186529,0.351547,0.200024,0.213777,0.058086,0.149073,1.283576
124,9.506617,0.434610,5.318803,0.194663,0.121952,0.193814,9.804407,0.127504,0.058422,1.341914,0.186429,0.355249,0.201660,0.205980,0.053232,0.160371,1.266636
125,9.310768,0.413002,5.317362,0.193526,0.122152,0.194182,9.236536,0.129750,0.054617,1.371968,0.189940,0.353577,0.200020,0.216754,0.055821,0.104128,1.332538
126,9.528316,0.383203,5.354080,0.194257,0.122608,0.194590,9.906229,0.133143,0.058786,1.394454,0.179979,0.348271,0.196971,0.195217,0.060259,0.159980,1.256773
127,9.300224,0.396822,5.262831,0.192865,0.121073,0.193393,9.450722,0.125489,0.057660,1.358093,0.187430,0.351124,0.199038,0.219308,0.063804,0.136131,1.303036
128,9.456481,0.380780,5.322815,0.193942,0.120499,0.193434,9.785834,0.133946,0.058607,1.360241,0.187339,0.352812,0.197625,0.216745,0.059279,0.144980,1.290319
129,9.428108,0.375970,5.407107,0.195012,0.122283,0.194561,9.396580,0.136808,0.060636,1.405220,0.188337,0.352172,0.198226,0.223611,0.061462,0.165564,1.275383
130,9.380414,0.343024,5.298840,0.193046,0.122806,0.194742,9.763296,0.127285,0.057163,1.371889,0.185937,0.347524,0.197780,0.213708,0.058248,0.131306,1.299588
131,9.543079,0.386163,5.308530,0.193716,0.123266,0.195024,10.104694,0.128820,0.061350,1.398650,0.176318,0.351944,0.199306,0.184967,0.052150,0.152133,1.252549
132,9.413689,0.382969,5.292953,0.193160,0.123027,0.195012,9.750536,0.125687,0.061334,1.398033,0.177269,0.351475,0.200269,0.196975,0.061801,0.196676,1.220396
133,9.345815,0.348664,5.205827,0.190786,0.122350,0.194770,9.971815,0.117390,0.061727,1.410058,0.169996,0.351909,0.198834,0.183533,0.055848,0.198029,1.201537
134,9.405489,0.399560,5.294871,0.193726,0.121936,0.194560,9.639629,0.130915,0.062249,1.383416,0.166738,0.345478,0.196753,0.180589,0.056289,0.225330,1.168133
135,9.316921,0.406997,5.220219,0.191470,0.121719,0.193927,9.635395,0.118866,0.059808,1.374155,0.177966,0.350254,0.198995,0.188472,0.073168,0.170488,1.248781
136,9.439842,0.385091,5.359553,0.194432,0.121734,0.193930,9.573638,0.137627,0.058739,1.393802,0.185191,0.361058,0.201289,0.215774,0.059361,0.090510,1.344491
137,9.440037,0.389948,5.330328,0.193421,0.122452,0.195086,9.670446,0.132633,0.059358,1.389581,0.179320,0.354334,0.201379,0.195566,0.067264,0.132061,1.290121
138,9.482977,0.384457,5.378719,0.194180,0.122501,0.194530,9.649278,0.135256,0.062546,1.391590,0.186416,0.360746,0.202408,0.210243,0.065616,0.091262,1.345828
139,9.415602,0.366855,5.325315,0.193393,0.122791,0.194783,9.690032,0.129344,0.061184,1.404829,0.187066,0.348794,0.199093,0.218470,0.065803,0.152550,1.286526
140,9.425783,0.374983,5.351974,0.193960,0.123364,0.195612,9.601772,0.131199,0.058778,1.393650,0.173304,0.348506,0.199299,0.192771,0.063804,0.189750,1.221609
